title,rating,price,rating counter,sold,description,shop name,url,store location
Smartcom TWS A9 PRO Touch Screen With Led Charging Case Thepod Noise Cancelling Earbuds ANC ENC,5,Rp114.000,3,6,"Ready Stock Siap kirim ya :)Fungsi Headset1 Play Control, Lirik Display2 Volume headphone, penambahan dan pengurangan,3 reduksi kebisingan/transparansi/adaptif, sakelar,4 Pengaturan Antarmuka Pengealani Musik,5 Pengaturan jam alarm,6 Pengaturan kecerahan layar,7 Smart Screen 16 Mandarin Switch (Inggris, Cina, Tradisional, Malaysia, Thailand, Vietnam, Jerman, Spanyol, Rusia, Portugis, Turki, Prancis, Jepang, Korea, Italia)8 Pengaturan Wallpaper Layar Dinamis9 temukan l, r telinga10 Pengaturan Waktu11 pujian douyin12 video foto jarak jauhLampu 13LED jernih, antarmuka 1-13 dapat mengedarkan antarmuka geserModel: A9 Pro ANC Five Generations+Smart Screen ""ANC+DOUBLE+ENC""Warna: Baterai headset putih: 38mAh (baterai 401010) 1. Chip: Jery 7003d8 Pengurangan kebisingan+penginderaan cahaya di deteksi telinga2. Versi: 5.4 [Dua Panggilan Telinga]3. Frekuensi kerja: 2.402-2.480GHz,4. Dukungan Protokol: A2DP/AVRCP/HFP/HID/AVCTP/AVDTP, dan SPP5. Jarak Transmisi: 15m [noipsikotik]6. Frekuensi Respons: 20 ～ 20000Hz7. Unit Vokal: φF13 Titanium Co -film, 32Ω ± 15 %, 118 ± 3dB, 1mw8. Mikrofon: 2718 Lumpur Silikon -42 ± 3db9. Standar Input Pengisian: Kontak, DC4.75-5.25V/600mAh10. Jenis baterai: baterai polimer 3.7V 500mAh dengan papan pelindung (baterai pengisian daya cepat 3C), baterai headset 30mAh11. Waktu Pengisian: 1H12. Waktu kerja headphone: Volume 100 % yang diukur terus diputar selama sekitar 5,5 jamBawa kemasan berat produk tunggal: 145gmengemas1. Kotak2. Headphone3. Manual4. Ganti Earplugs (x3)5. Kabel pengisian daya",MOCUTE STORE,https://www.tokopedia.com/mocutestore/smartcom-tws-a9-pro-touch-screen-with-led-charging-case-thepod-noise-cancelling-earbuds-anc-enc?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Barat
SMARTCOM Earphone Bluetooth Wireless PRO 14 Plus Digital LCD Hifi Audio TWS Pure Bass Headphones - Hitam,5,Rp75.000,4,8,"SUper Basss Wireless EarphoneSpesifikasi General:Waktu pemutaran musik dengan BT menyala: 4 jamBerat: 73gUkuran Driver: Dynamic driver 5,8 mmSensitivitas driver pada: 1kHz/1mW 95 dBRentang respons frekuensi dinamis: 20Hz – 20kHzDaya input maksimum: 15mWImpedansi: 14 ohmControl and Connection Specifications:Versi Bluetooth: 5.3Daya transmitter Bluetooth: 0~10 dbmModulasi transmitter Bluetooth: GFSK, Π/4 DQPSK, dan 8DPSKFrekuensi Bluetooth: 2.402 GHz – 2.48 GHzISI PAKET :- 1 Pair Headset with casrE- Kabel Data- 1 x Buku Manual",BOZZBUY,https://www.tokopedia.com/bozzbuy/smartcom-earphone-bluetooth-wireless-pro-14-plus-digital-lcd-hifi-audio-tws-pure-bass-headphones-hitam-c9324?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Jakarta Barat
TWS V8 Touch Screen Wireless Bluetooth 5.3 Earphones Gaming Headphones Headset Noise Cancelling Earbuds - Khaki,5,Rp152.000,2,4,"Teknologi Peredam Kebisingan Aktif SejatiAktifkan peredam bising aktif untuk mengurangi kebisingan eksternal dan terus menikmati musik Anda tanpa gangguan.Specifications:Model: V8 touch screen Bluetooth headset1.Waterproof grade: IPX Level 4 waterproof2.Microphone MIC: Silicon mark3.Headphone battery capacity: 40 mAh4.Audio decoding function: MP2, MP3, WMA, APE, FLAC, AAC, MP4, M4A, WAV, AIF, AIFC audio decoding5.Noise reduction depth: 3 7 d b6.Headphone charging case battery: 530 mAh7.Headphone charging time: 1.5H8.Charging time of headphone charging case: 1.5H9.Transmission distance: ≥10 meters (barrier-free)10.Battery life: 6H11.Charging port: Type-c charging port12.Working frequency: 15.2402MHz-2480MHz13: The number of times the charging case can charge the headset: 4 timesPackage includes: 1 pair of Bluetooth headphonesKualitas Suara Bluetooth dan Stereo: earbud bluetooth mengadopsi teknologi bluetooth, yang menawarkan koneksi yang jernih dan lancar, memungkinkan Anda mendengar panggilan sebening kristal seperti Anda berkomunikasi tatap muka dengan orang lain. Jangan khawatir tentang gangguan pada daftar musik dan panggilan.Kontrol Satu Tombol dan Pemasangan Otomatis: Dibandingkan dengan kontrol sentuh, kontrol tombol mudah dilakukan sehingga Anda dapat meniadakan pengoperasian apa pun dan tidak perlu mengingat instruksinya. Saat Anda mengeluarkan earphone nirkabel dari wadah pengisi daya, earphone tersebut akan otomatis terhubung ke perangkat yang dipasangkan sebelumnya. Jangkauannya bisa mencapai hingga 33 kaki. Saat Anda memasangnya kembali, earphone bluetooth mati dan sedang diisi ulang.Dirancang untuk Olahraga: Headphone olahraga untuk membuat Anda tetap termotivasi, ukuran pas yang tidak akan bergeser atau rontok selama latihan berjam-jam, dan tidak ada kabel yang menahan Anda. Dilengkapi dengan 3 pasang penutup telinga dan kait telinga fleksibel, yang dapat dipasang di telinga Anda dan dipasang dengan pas. Sehingga Anda tidak akan merasa lelah dan sakit saat memakainya dalam waktu lama. earphone bluetooth cocok untuk berkemah, berlari, atau berolahraga, bahkan di hari hujan.",MOCUTE STORE,https://www.tokopedia.com/mocutestore/tws-v8-touch-screen-wireless-bluetooth-5-3-earphones-gaming-headphones-headset-noise-cancelling-earbuds-khaki-cbffb?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Barat
LENOVO THINKPLUS XT88 True Wireless Bluetooth Earbuds Headset TWS - XT88 Putih,4.8,Rp154.000,155,250,"Versi Terbaru Bluetooth 5.3         - Chip Bluetooth 5.3 yang ditingkatkan, koneksi lebih stabil dan penundaan lebih rendah, dan mendukung perangkat Bluetooth   7mm composite diaphgram        - Kualitas suara HD        - Sejernih suara musik asli dengan dukungan ultra bass   4 jam play musik non-stop        - Earphone+charging case total 12 jam   Seringan kapas        - Berat hanya 4 gram        - Bisa dipakai lari  amp; travel tanpa takut jatuh       IPX4 Water Proof        - Hujan? Keringetan?         ALL Aman!          Pairing cepat dan mudah        - Nyalakan dan sambungkan dengan smartphone sebelum mendengarkan        - Masukkan kembali ke kotak jika ingin mencharge dan menutup lagu      Nama Merek: Lenovo Model: xt88 Versi Bluetooth: 5.3 Jarak efektif: lebih dari 10m Gaya: di telinga Pembatalan Kebisingan Aktif: Ya Komunikasi: Nirkabel Tipe Nirkabel: Bluetooth Nirkabel: ya Resistansi: 32Ω Rentang Respons Frekuensi: 20 - 20000Hz Dengan Mikrofon: Ya Metode pengisian: kotak pengisian daya Fitur lain: tahan keringat/nirkabel Bluetooth 5.3/mudah dibawa/kecil dan ringan/baterai tahan lama/asisten suara   Anti Ghost Touch        - Sensor sentuh sangat nyaman        - Play/Pause                : Klik 1x kiri atau kanan        - Volume -/+                 : Klik 2x kanan/2x kiri        - Previous/Next           :Klik 3x kiri/3x kanan        - Angkat/tutup hp       :klik 1x kiri atau kanan        - Reject                          : Tekan selama 2 detik   [Daftar Produk]: 2 * earphone bluetooth (kiri dan kanan) 3 * Penyumbat Telinga S L XL 1 * Kasing pengisi daya 1 * Kabel pengisi daya Tipe-C 1 * Instruksi Manual #34;  Garansi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna garansi void)",TWS_Official Store,https://www.tokopedia.com/twsofficial-store/lenovo-thinkplus-xt88-true-wireless-bluetooth-earbuds-headset-tws-xt88-putih?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Kab. Tangerang
SOUNDTECH S18 TWS Wireless Earphone Bluetooth 5.3 Touch - Black - Hitam,4.9,Rp199.000,13,29,"TOP 5 Best Choices Version Of GadgetIn ️sebelum digunakan wajib buka plastik sealnya yang dibagian dekat karet telinga ya agar earphonenya dapat digunakanDetail :- IPX4 Waterproof : Nikmati kegiatan olahraga anda. Dengan Performa IPX4 yang tinggi melindungi dari Keringat, Sehingga tidak takut saat berolahraga.- Daya Tahan Baterai Tahan Lama : Dilengkapi dengan Casing yang juga berguna sebagai charger portabel, masukan earphone anda dan otomatis mengecas dan daya terputus saat sudah penuh.- Ideal untuk berkomunikasi saat bermainan dan menampilkan kejernihan suara yang telah ditingkatkan dan mengurangi kebisingan.- Memiliki waktu pengecasan singkat, dan dapat di gunakan untuk pengunaan jangka panjang.- Nyaman di Gunakan : Desain baru yang Ergonomis, sehingga membuat kesan nyaman di telinga, dan tidak mudah lepas bahkan saat berolahraga sekalipun.- Bentuk Portable : Sehingga mudah untuk di bawa kemana-mana.- Support Fingerprint Touch.Specifications:- Model Name: S18- Color : Black- Speaker : 8mm Dynamic Unit- Bluetooth : V5.3- Operation Distance : 10m (without obstacles)- Play Time : 7.5 Hrs- Talk Time : 5.5 Hrs- Battery Life : 23 Hrs- Battery: 40mAh / Charging Case: 300mAh- Charging Time : 1.5 Hrs- Support : Game mode Low Latency 60ms- Sound : Stereo SoundPerbedaan antara SOUNDTECH S16 dan S18-Support Game mode dengan Low Latency 60ms-Sudah upgrade Bluetooth ke V5.3-Sudah ada fitur Stereo Sound-Design baru yang Ergonomis-IPX4 Packages:1 x Soundtech S18 TWS Earbuds1 x Type-C Charging Cable1 Set Silicon Earbuds1 x Manual Book",Indo Digital Nusantara,https://www.tokopedia.com/indodigitalacc/soundtech-s18-tws-wireless-earphone-bluetooth-5-3-touch-black-hitam-d7e9d?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Pusat
Xiaomi Redmi Buds 6 Play TWS - Bluetooth 5.4 - Blue,5,Rp125.000,378,750,"Garansi resmi 1 tahun5 mode EQ Preset (standard, meningkatkan bass, meningkatkan suara, meningkatkan treble, dan meningkatkan volume) untuk suara penuh, bertenaga, dan menarik, kaya akan detail. Algoritma suara AI secara akurat membedakan antara suara manusia dan kebisingan sekitar, sehingga bahkan di lingkungan yang bising, secara efektif dapat mengurangi kebisingan sekitar. Nikmati masa pakai baterai hingga 7,5 jam dengan sekali pengisian daya dan hingga 36 jam saat dipasangkan dengan tempat pengisi daya, memungkinkan Anda menikmati musik yang luar biasa siang dan malam.Spesifikasi :Warna : Black/WhiteRentang respons frekuensi : 20Hz~20KHzBerat Satu Earbud : 3.6gDimensi Satu Earbud : P 20.6 x L 14.5 x T 22 mmBerat casing pengisi daya : 32.8gDimensi Casing Pengisi Daya : P 53.9 x L 53.9 x T 27.4 mmTotal Berat : 40.0gKapasitas Baterai Earbuds : 57mAhKapsitas Baterai Casing Pengisi Daya : 600mAhPort Pengisian Daya : TYPE-CParameter Input Earbuds : 5V 170mAParameter Input Casing Pengisi Daya : 5V 800mAParameter Output Casing Pengisi Daya : 5V 340mAKetahanan baterai dengan sekali pengisian daya : 7.5 hoursKetahanan baterai dengan Casing pengisi daya : 36 hoursKoneksi Wireless : Bluetooth 5.4Bluetooth protocols : Bluetooth Low Energy / HFP / A2DP / AVRCPJangkauan komunikasi : 10m (ruang terbuka bebas rintangan)Speaker impedance : 16 Rated power 5 mw Maximum power 10 mwIsi Kemasan :Redmi Buds 6 Play 1Casing Pengisi Daya x 1Panduan Pengguna x1S ear cap x1L ear cap x1",MII Store,https://www.tokopedia.com/mii-store/xiaomi-redmi-buds-6-play-tws-bluetooth-5-4-blue-58f78?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Pusat
Xiaomi Buds 5 | Qualcomm aptX Lossless dan Hi-Res Audio | Harman AudioEFX | Triple-mic AI | TWS [Official Store] - Titan Gray,4.8,Rp1.199.000,69,100,"Xiaomi Buds 5Nikmati pengalaman audio yang luar biasa bersama Xiaomi Buds 5, dirancang khusus untuk menghadirkan suara sejernih kristal dengan bass yang mendalam. Berkat teknologi Qualcomm aptX Lossless dan Hi-Res Audio, setiap nada tersaji dengan sempurna. Driver magnet ganda 11 mm menghasilkan dentuman bass yang memukau, membuat setiap lagu terasa hidup dan menghanyutkan.Diperkuat dengan Tuning Harman AudioEFX, yang menggabungkan perangkat lunak audio dan tuning eksklusif dari para ahli, Xiaomi Buds 5 menawarkan kualitas suara yang tak tertandingi. Teknologi ini menciptakan pengalaman mendengar yang imersif dan menghanyutkan, seolah-olahkamu berada langsung di tengah pertunjukan musik.Tak perlu khawatir saat melakukan panggilan di tempat ramai. Tiga mikrofon pintar dengan teknologi peredam kebisingan AI mampu mengurangi gangguan angin hingga 12 m/dtk, memastikan suara Anda tetap terdengar jernih dalam situasi apapun. Selain itu, fitur Active Noise Cancelling (ANC) yang canggih dengan rentang frekuensi luas, menghadirkan pengalaman mendengar yang bebas dari gangguan dunia luar, memungkinkan Anda fokus sepenuhnya pada suara yang Anda dengarkan.Spesifikasi :Model : M2341E1Rentang respons frekuensi : 16 Hz40 kHzUkuran : Dimensi satu earbud : 30 mm*20,16 mm*17,18 mmDimensi casing pengisian daya : 53,9 mm*53,2 mm*24,5 mmBerat satu earbud : 4,2 g (0,2 g)Bobot casing pengisian daya : 36,6 g (1 g)Berat total : 45 g (1 g)Pengisian dayaEarbud: 35 mAhCasing pengisian daya: 480 mAhPort pengisian daya : Tipe-CParameter input earbud : 5 V  100 mAParameter input casing pengisian daya : 5 V  1200 mAParameter output casing pengisian daya : 5 V  200 mAKoneksiKonektivitas nirkabel : Bluetooth 5.4Protokol Bluetooth : Bluetooth Low Energy/HFP/A2DP/AVRCPJangkauan komunikasi : 10 m (ruang terbuka tanpa penghalang)Isi KemasanXiaomi Buds 5 x 1Casing pengisian daya x 1Kabel pengisian daya Tipe-C 1Panduan pengguna x1",Xiaomi Official Store,https://www.tokopedia.com/xiaomi/xiaomi-buds-5-qualcomm-aptx-lossless-dan-hi-res-audio-harman-audioefx-triple-mic-ai-tws-official-store-titan-gray-e9530?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kab. Tangerang
Moondrop Space Travel ANC Dynamic Driver True Wireless Earbuds / TWS - Leather Case,5,Rp150.500,93,100,"READY STOCK100% ORIGINAL1 TAHUN GARANSI RESMITWS Moondrop SPACE TRAVEL True Wireless TWS Earbuds Bluetooth 5.3Specially Optimized Vocal Band Transparency ModeDespite user demand for an effective transparency mode, it remains difficult for SOC to achieve full-frequency transparenty.SPACE TRAVEL features a specialized transparency mode for the vocal band, optimized for 200-1000Hz (the basic frequency range of the human voice). When this mode is activated users can enjoy clear conversations without interference from high- and low-pitched environmental noise.Custom Touch OperationSimple Faceplate Touch ControlEasy-touch operation controls audio play/pause, call answer/hangup, ANC ON/OFF/transparency mode, and music/game switching.The MOONDROP Link APP allows users to customize touch operation, or change the ANC ON/OFF/transparency mode to ""ANC ON/transparency mode"" or ""ANC ON/OFF"", thus meeting personal usage preferences,Product InformationModel: SPACE TRAVELBluetooth version: 5.3Supported protocols: A2DP/AVRCP/HFP/HSP/SBC/AACCharging port: Type-CWorking distance: 10m (barrier-free open environment) Support system: Bluetooth devices and mobile phonesEarphone charging time: About 1 HourCharging time of charging case: about 1.5 HoursEarphone battery capacity: 3.7V/37mAhBattery capacity of charging case: 3.7V/380mAhBattery life of earphone: About 4 HoursBattery life of charging case: About 12 Hours",CJmart,https://www.tokopedia.com/cjmart-1/moondrop-space-travel-anc-dynamic-driver-true-wireless-earbuds-tws-leather-case-cf117?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kota Bandung
Robot TWS Wireless Earphone Airbuds T50S Original BT 5.3 - Case T50S Space,4.8,Rp36.900,3.833,9000,"Keunggulan ROBOT TWS T50S :1. Semi in-ear wireless bluetooth headset2. Chip Bluetooth versi 5.33. 13 mm Drive Unit, Suara Bass dan Jernih4. 35 Jam pemakaian penuh, 6 jam pemakaian, 18 jam case charging5. Quick charging Port type C mengisi daya penuh dalam 2 Jam saja6. Binaural HD Call , meredam kebisingan 7. IPX 4, Tahan percikan air dan keringat8. Desain Ergonomis dengan support fitur smart controlSilahkan Bertanya Ke Costumer Service Kami Jika Ingin Bertanya Mengenai Produk^^ Spesifikasi:Frequency Response   	: 20Hz-20KHzDriver Size	                        :∮13mmBluetooth Ver.	               : Ver5.3Bluetooth Range                  : 10m/33ftPlaytime	                        : 7 hours (Earbuds)+ 28 hours (case) - varies by volume level and contentKelengkapan  1x Robot Wireless Earphone Airbuds T50SKetentuan garansi:1. Garansi tidak berlaku jika:a.Tidak ditemukan adanya kerusakanb.Kerusakan disebabkan oleh faktor luar/di luar kuasac.Kerusakan akibat dari kesalahan pemakaian (terjatuh, tergores, ternoda, pecah, terkena air, dll.)2. Syarat klaim:a.Unit masih dalam masa garansi dan sesuai dengan kebijakan garansi yang telah ditetapkanb.Kelengkapan dari unit harus disertai secara lengkap (dus, kabel charger, buku manual, kartu garansi, dll)c.Dilengkapi dengan nota pembelian (print out history pembelian) dan informasi kerusakan unit *Note: Hubungi customer service kami melalui layanan chat, untuk mengetahui prosedur klaim Retur atau Garansi lebih lanjut.",ROBOT OFFICIAL SHOP,https://www.tokopedia.com/robotofficial/robot-tws-wireless-earphone-airbuds-t50s-original-bt-5-3-case-t50s-space?extParam=cmp%3D1%26ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kab. Tangerang
Silicone Case Cover Airpods 4 - Carabiner - Apple Gen 2024 Gen4 Anc Series Soft Casing Free Gantungan Keychain Pelindung TWS Softcase Shock Proof Thin Slim Tipis - Blue,5,Rp64.350,8,30,"Silicone Case Cover Airpods 4 - Carabiner - Apple 2024 Soft Casing Free Gantungan Keychain Shock Proof Pelindung TWS Softcase Shock ProofInformasi Penting.Mau Dropship? Langsung order aja, atau bisa hubungi kamiMinat? Langsung order aja, dengan catatan sebagai berikut :- Pastikan tipe pesanan anda sudah sesuai, sesuaikan dengan judul produknya, jika ragu dengan judul dan gambar yang tertera silahkan tanyakan. Kami tidak menerima komplain penerimaan pesanan, jika produk yang anda pesan salah tipe. Mohon perhatikan judul dengan teliti. Jika bentuk pada gambar berbeda dengan produk yang anda inginkan, baiknya tanyakan.- Warna produk dijual sesuai dengan foto, jika pada foto hanya tertera 1 warna, maka produk hanya memiliki 1 varian warna. Jika warna produk bervariasi, sesuaikan dengan pilihan varian aktif. Jika warna produk bervariasi, dan tidak memiliki pilihan varian produk, maka dapat ditanyakan kepada kami.- Setiap pemesanan tanpa bertanya warna tersedia terlebih dahulu (Khusus produk dengan variasi warna pada gambar dan tidak memiliki pilihan varian produk) akan kami kirimkan produk dengan warna secara acak, jika warna yang dipilih tidak tersedia- Semua produk kami tersedia, silahkan langsung lakukan pemesanan, jika produk masih aktif dan dapat langsung dibeli- Pastikan tipe dan warna sudah sesuai dengan yang di inginkan sesuai keterangan judul dan gambar- Jaminan produk berkualitas dari Official Store- Jika masih ada yang kurang dimengerti atau perlu ditanyakan, langsung tanyakan pada kolom diskusi atau pesan, dalam waktu singkat kami akan segera membalas setiap pertanyaan anda- Dengan senang hati kami akan selalu membantu pembeli dalam setiap pertanyaan detail, bahkan foto langsung produk. Tidak perlu sungkan bertanya",Logay Accessories,https://www.tokopedia.com/logaypektay/silicone-case-cover-airpods-4-carabiner-apple-gen-2024-gen4-anc-series-soft-casing-free-gantungan-keychain-pelindung-tws-softcase-shock-proof-thin-slim-tipis-blue-0a22f?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Kota Bandung
TWS JETE CE6 Earphone Bluetooth 13H Playtime BT 5.4 - Garansi 2 Tahun - Black,5,Rp137.102,42,90,"====================Raih Hadiah Hingga Ratusan Juta Melalui Undian DoraniversaryPeriode : 1 Des 24 - 31 Jan 25Pengumuman : Februari 25Segera Klaim Semua Transaksi Anda Menjadi Kupon Undian Doraniversary===================Specification of TWS JETE-CE6:* Bluetooth Version: V5.4* Earbud Battery: 30mAh*2* Charge Case Battery: 200mAh Standby Time: 150H* Talk Time: 4H* Sensitivity: 1003dB* Input Voltage: DC 5V/1A* Impedance: 32015% at 1mW/1000Hz* Wireless Working Range: 10M (without obstacles)* Frequency: 20Hz-20KHz* Charging Time: 2H- STAY CONNECTED, STAY STYLISHTWS JETE CE6 Series adalah solusi tepat buat kamu yang menginginkan TWS yang ringan, ringkas, koneksi lancar, dan audio yang jernih. Cocok untuk mendukung aktivitasmu sehari-hari. Mulai olahraga, santai, hingga pekerjaan di dunia digital.- TEKNOLOGI BARU, KONEKSI LEBIH STABILMenggunakan koneksi teknologi terbaru Bluetooth V5.4 menjadikan koneksinya lebih stabil hingga jarak 10 meter. Teknologi terbaru ini juga memiliki konsumsi daya yang lebih rendah. Sehingga baterai tetap awet dan tahan lama.- DENGARKAN MUSIK FAVORIT TANPA BATASGunakan perangkat dalam waktu yang lama pun tidak masalah. Baterai TWS JETE CE6 Series dapat diandalkan di berbagai aktivitas. Bahkan hingga 13 jam penggunaan. Cukup isi selama 4 jam dalam sekali pengisian daya penuh menggunakan port Type-C, kamu bebas nikmati musik favoritmu kapan saja.- HADIRKAN SUARA JERNIH & JELASKualitas suara yang unggul menjadikan kepuasan tersendiri saat mendengarkan lagu dan musik favorit. Didukung dengan audio terkini, JETE CE6 Series menghadirkan suara jernih dan jelas untuk berbagai genre dan jenis konten audio.- DRIVER BESAR, AUDIO LEBIH NATURALOutput audio yang dihasilkan JETE CE6 Series lebih jernih dan nampak nyata. Tak hanya nyaman digunakan untuk melakukan panggilan saja, tetapi juga untuk menikmati musik dan konten audio terbaik dengan dukungan driver berukuran 10mm.- LAKUKAN PANGGILAN SESUKA HATISelain nyaman digunakan untuk mendengarkan musik dan lagu favorit, TWS JETE CE6 Series mendukung untuk penggunaan panggilan telepon. Begitu pun untuk meeting online yang lancar saat mendukung kerjamu sehari-hari.- ATUR PERANGKAT SEMAKIN MUDAHGanti lagu dan musik favoritmu kini semakin mudah tak perlu waktu lama. Dengan dukungan Smart Touch, semua bisa dilakukan secara mudah. Termasuk melakukan panggilan, pengaturan volume, hingga mematikan TWS saat tidak digunakan.- DESAIN YANG ERGONOMISBobotnya yang hanya 6.4 gram, membuat TWS ini lebih nyaman saat digunakan kapan saja dan di mana saja. Baik saat olahraga, santai, melakukan panggilan, hingga melakukan panggilan. Desainnya juga pas di telinga dan tidak membuat sakit digunakan.- PAIRING DALAM HITUNGAN DETIKTak hanya koneksi yang stabil, TWS JETE CE6 Series dapat tersambung secara otomatis pada smartphone yang terhubung saat dibuka dari case. Kamu juga menonaktifkan dengan cepat dalam hitungan detik saat memasukkan TWS ke case kembali.- BANYAK PILIHAN WARNA KERENDengan empat warna pilihan, jadikan harimu lebih indah dan cerah. Kamu bebas memilih warna sesuka hati sesuai karakter dan padupadankan dengan gadget. Mulai dari warna Blue, White, Black, dan Beige yang terlihat dinamis.Keuntungan membeli di JETE Authorized:1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Selalu Ready Stock dan Siap Kirim3. Packing Aman dan Rapi4. Pengiriman Tepat Waktu5. Pelayanan Ramah dengan Product Knowledge yang Baik6. Banyak Bonus dan Voucher Cashback yang didapatkan7. Memiliki Cabang Toko Resmi Offline yang tersebar di seluruh Indonesia",JETE Authorized Store,https://www.tokopedia.com/jeteofficialsby/tws-jete-ce6-earphone-bluetooth-13h-playtime-bt-5-4-garansi-2-tahun-black-ea8b9?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch%26whid%3D16178208,Kota Bandung
(NEW LAUNCH) Soundcore Anker R50i NC Earbuds Adaptive Noise Canceling Headset Earphone Bluetooth 5.4 TWS Low Latency for Game Long Battery 4 Mics IP54 -A3959 - Black,4.9,Rp289.000,7.866,10000,"Soundcore R50i NCNomor Postel:  99665/SDPPI/2024Tempat Pengisian dan Penyangga Ponsel 2-in-1: Nikmati pengalaman menonton yang nyaman. Cukup buka panel belakang casing dan letakkan ponsel Anda di penyangga.Pembatalan Kebisingan yang Pintar: Kemampuan mengurangi kebisingan hingga 42dB, soundcore R50i NC menggunakan sistem aktif canggih dan teknologi adaptif untuk menyesuaikan pembatalan kebisingan sesuai dengan lingkungan sekitar.Mode Transparansi: Anda bisa membiarkan suara sekitar masuk atau tetap fokus pada audio. Cukup aktifkan mode transparansi untuk mendengarkan lingkungan di sekitar saat diperlukan.Bass yang Kuat: Driver 10mm pada earbud soundcore R50i NC membuat Anda menikmati bass yang menggelegar berkat teknologi eksklusif BassUp, menghadirkan pengalaman audio yang kuat dan imersif.Waktu Putar yang Panjang: Saat ANC dimatikan, earbud ini memberikan hingga 10 jam pemutaran dari satu kali pengisian, dapat diperpanjang hingga 45 jam dengan casing. Saat ANC diaktifkan, Anda mendapatkan 7 jam penggunaan dan 30 jam dengan casing pengisian. Pada saat situasi mendesak, pengisian cepat 10 menit memberikan tambahan 2 jam waktu pemutaran.Kelengkapan:1x Soundcore R50i NC1x Buds Cadangan1x Kabel Charger1x Buku Manual dan Petunjuk",Anker Indonesia,https://www.tokopedia.com/anker-indonesia/new-launch-soundcore-anker-r50i-nc-earbuds-adaptive-noise-canceling-headset-earphone-bluetooth-5-4-tws-low-latency-for-game-long-battery-4-mics-ip54-a3959-black-d87e0?extParam=ivf%3Dtrue%26keyword%3Dtws%26search_id%3D202501152004350679B21DAC00C32E51X1%26src%3Dsearch,Jakarta Utara
